text,label,label_name
may i change my pin?,21,change_pin
why does it take so long to verify my id,68,unable_to_verify_identity
do you take both visa and mastercard?,73,visa_or_mastercard
i need assistance activating my card?,0,activate_my_card
"i live in america, but i would like a card.",24,country_support
why can't i transfer to another account?,7,beneficiary_not_allowed
i would like to receive instructions showing the verification process for top up cards..,71,verify_top_up
what can i do with a disposable virtual card?,37,get_disposable_virtual_card
why hasn't my payment gone through?,45,pending_card_payment
what do i do if my card is about to expire?,9,card_about_to_expire
how do i delete an account?,55,terminate_account
"i tried to get money out of an atm in notting hill earlier, but it didn't work. is my card actually working? it's the first time i tried using it",26,declined_cash_withdrawal
how do i stop fraud to my account?,22,compromised_card
i made a cash deposit going to my account but it is not there,6,balance_not_updated_after_cheque_or_cash_deposit
i did a transfer and was charged a fee that should not have been charged!,64,transfer_fee_charged
where should i look for my pin number at?,38,get_physical_card
does it cost much or take long to get a new card? mine is about to expire.,9,card_about_to_expire
who should i talk to or go to resolve a duplicate charge on my statement?,63,transaction_charged_twice
what atms will allow me to change my pin?,21,change_pin
how can i open an account for my children?,1,age_limit
how is top-up verified?,71,verify_top_up
this stupid system is not letting me prove my identity.,68,unable_to_verify_identity
will i know which exchange rate i will get?,32,exchange_rate
i couldn't pay with my card,25,declined_card_payment
i think youre system may be broken because i have tried transfer money 5x and it isnt working!  i'm not doing anything complicated it is what i usually do.,35,failed_transfer
i want to get my hands on one of those virtual cards!,40,getting_virtual_card
can i get a physical card online,43,order_physical_card
why was i charged an additional $1?,34,extra_charge_on_statement
i found my old card. can i link it back into the app?,13,card_linking
what is the exchange fee that is charged?,31,exchange_charge
my cards were stolen,42,lost_or_stolen_phone
my refund is not showing.,51,Refund_not_showing_up
is this app capable of exchanging currencies?,33,exchange_via_app
what is the foreign exchange rate you will apply?,32,exchange_rate
how do i cancel a purchase?,52,request_refund
why does my top-up get cancelled?,61,top_up_reverted
i tried to use my disposable virtual card to pay a subscription to the gym and it got rejected. any ideas why?,72,virtual_card_not_working
why can't i get cash from the atm?,26,declined_cash_withdrawal
can i order cards on the app,43,order_physical_card
i made a transfer but my balance hasn't been updated,5,balance_not_updated_after_bank_transfer
what should i do if my smart phone is lost or stolen?,42,lost_or_stolen_phone
currently my card is broken.,14,card_not_working
how do i add money to my card?,62,topping_up_by_card
it is urgency. please freeze my card now. as someone in some odd remote town has withdrawn some money by using my card. as i did not withdraw any money.,20,cash_withdrawal_not_recognised
how can i prove who i am?,69,verify_my_identity
the virtual card won't work.,72,virtual_card_not_working
am i able to top up with this cheque i received?,58,top_up_by_cash_or_cheque
"there are transactions that i did not make on my account, i think someone has my information.",22,compromised_card
atm ate my card,18,card_swallowed
what are the currency exchange fees?,31,exchange_charge
is there a limit on top ups,60,top_up_limits
i want to top up by card,62,topping_up_by_card
i got charged a service fee on my account. can it be waived since i didn't know about it before?,15,card_payment_fee_charged
i'm being charged for using my card!,15,card_payment_fee_charged
there's been a transaction to the wrong account.,8,cancel_transfer
i believe there is a mistake because a payment i didn't make shows in my app.,16,card_payment_not_recognised
i made a transfer and the person i transferred the money to didn't receive the right amount? why did this happen and how do i get the rest of the money to them?,64,transfer_fee_charged
i'm not sure what i need to verify my identity.,69,verify_my_identity
why can't my beneficiary get access?,7,beneficiary_not_allowed
can it specifically be delivered on a certain date?,12,card_delivery_estimate
i would like to cancel a purchase.,52,request_refund
can the card was sen to me be tracked?,11,card_arrival
what is the main reason of this problem,14,card_not_working
can i possibly change my currency to another?,33,exchange_via_app
why wasn't my contactless accepted at the metro?,23,contactless_not_working
"show me how to link the new card,",13,card_linking
what are age requirements for opening an account?,1,age_limit
can you change my currency to eur?,36,fiat_currency_support
i transferred money from one account to another account and i charged a fee for it. why is that?,64,transfer_fee_charged
"i attempted to top up my car today, it failed! i just got it a couple of days before and it worked then. what is going on with it?",59,top_up_failed
"my money has gone missing. i had recently added money in, and saw it was there and went through. now it's missing. what is happening?",61,top_up_reverted
why isn't the transferred money there?,5,balance_not_updated_after_bank_transfer
could i open an account for children?,1,age_limit
i don't have my mobile device and am unable to make the payment because i forgot my details.,42,lost_or_stolen_phone
"i attempted to complete a topup, and i thought all was well, but now the money is gone again. has there been a glitch?",61,top_up_reverted
"how much time do transfers take? i sent money to a friend who needs it fast. it's been hours, and the money has not gone through.",66,transfer_not_received_by_recipient
which fiat currencies do you currently support? will this change in this future?,36,fiat_currency_support
is there a way to track the new card you sent me?,11,card_arrival
how do you determine your exchange rates?,32,exchange_rate
how do i get my card back quickly from a bank machine that it?,18,card_swallowed
i sent a payment but it isn't showing up in the app,66,transfer_not_received_by_recipient
why have i got a pending transfer? i'm confused!!,48,pending_transfer
i use this card all the time so why did it get declined at the store today?,25,declined_card_payment
"i would like to order a virtual card, where can i get one?",40,getting_virtual_card
is there a charge for sending out more cards?,39,getting_spare_card
i am still waiting for a money transfer to appear.,48,pending_transfer
why didn't this transfer work?,35,failed_transfer
"i'm checking my statements and i saw a purchase from a couple weeks ago that i don't recall at all. not only that, but i don't even know the business that charged it. i'm not sure if i did it or not, but can we check it and see if we can trace it back to make certain?",28,direct_debit_payment_not_recognised
what do i do if someone used my card without my permission?,22,compromised_card
i'd prefer to use my american express when putting funds into my account.,54,supported_cards_and_currencies
"the atm will not let me get cash, why?",26,declined_cash_withdrawal
can you tell me how transferring money into my account works?,65,transfer_into_account
i was wondering if you will take any fees in exchange for top ups?,57,top_up_by_card_charge
how do i exchange usd to gbp?,33,exchange_via_app
"my payment has been declined!! what's going on, i thought everything was alright and working well?",25,declined_card_payment
i couldn't transfer money to a beneficiery,7,beneficiary_not_allowed
tell me how to change my details.,30,edit_personal_details
how long will this transfer from europe take?,67,transfer_timing
i think my top-up has failed.,59,top_up_failed
"i need to set up an account for my daughter, how would i do that?",1,age_limit
"hearing about your verification results from us may take anywhere from 10 minutes to approximately one hour.  if this verification has in fact, failed, double-check to make sure that your images are clear.  also make sure that your document photos have no blur or glare. they need to be readable.  you must also be 18 years of age or older and be a resident of switzerland or the european economic area to open an account.",68,unable_to_verify_identity
where can i find my top-up verification code?,71,verify_top_up
i would like to request a card.,43,order_physical_card
how do i reactivate my card?,13,card_linking
what are the fees for using a european bank card?,57,top_up_by_card_charge
i tried my pin too many times,49,pin_blocked
how do i reactivate a card i thought i lost?,13,card_linking
i forgot what my pin number is and now am blocked can you help me get in?,49,pin_blocked
i can't log in,44,passcode_forgotten
"i tried to access money earlier but the machine seems not to be working. after looking, the transaction actually shows to still being process. can you find out what is going on here? i don't want to be charged for some money i never got.",46,pending_cash_withdrawal
show me the amount of transactions i can do with a disposable card.,29,disposable_card_limits
when can i expect my card to arrive?,12,card_delivery_estimate
tell me if there is a top-up limit.,60,top_up_limits
i am unable to get cash from the atm,26,declined_cash_withdrawal
how long does it take for a payment to change from pending?,45,pending_card_payment
why does top-up require verification?,71,verify_top_up
is there a fee for a sepa transfer,56,top_up_by_bank_transfer_charge
transfer was declined.,27,declined_transfer
i transferred money but the balance hasn't changed.,5,balance_not_updated_after_bank_transfer
my new card isn't here and it was issued a week ago.,11,card_arrival
"transfer was declined, could not complete request.",27,declined_transfer
"there seems to be an additional charge of £1 on my statement, what is the reason for this?",34,extra_charge_on_statement
can i make transactions before identity verification?,74,why_verify_identity
can i get a refund on an item?,52,request_refund
i have cancelled payments to this card.,53,reverted_card_payment?
what do i do if i already had a card with you guys?,13,card_linking
is it possible to dispute a debit payment from a couple of months ago.,28,direct_debit_payment_not_recognised
i need my payment in another currency,50,receiving_money
can i have more physical cards?,39,getting_spare_card
please send my refund now.,51,Refund_not_showing_up
where are you getting your exchange rates from?,32,exchange_rate
seems like my top-up has not gone through,47,pending_top_up
"i received a ""declined"" message when doing a transfer",27,declined_transfer
i want a refund for an item,52,request_refund
to receive money are there charges?,56,top_up_by_bank_transfer_charge
"i may need to exchange my usd for gbp, can your app do that?",33,exchange_via_app
i got a fee when paying with my card,15,card_payment_fee_charged
can i transfer money i the app,65,transfer_into_account
exchange rate for my card payment is wrong,17,card_payment_wrong_exchange_rate
"hey, i got charged extra for some reason when i purchased an app. is this a hidden fee or something? i don't think it's very cool.",34,extra_charge_on_statement
what's going on with my balance? shouldn't it be a bit higher since i deposited a cheque a day ago?,6,balance_not_updated_after_cheque_or_cash_deposit
what does a 'pending payment' mean?,45,pending_card_payment
can i set automatic top ups?,4,automatic_top_up
i was charged more than once in a single transaction,63,transaction_charged_twice
just today there was a purchase on my card that wasn't done by me. can this be reversed and my card be frozen? i can't have this continue!,16,card_payment_not_recognised
i'm trying to purchase a flat but i need my first payment for my mortgage to go through first. i keep getting an error. i'm not sure what is going on but i need help making this transfer.,35,failed_transfer
i tried to buy something online yesterday and was told declined. i got the same error today after trying again. what is the problem?,27,declined_transfer
why is it taking so long for my money to appear in my account? i have been waiting a week!,6,balance_not_updated_after_cheque_or_cash_deposit
do you provide cards to people not in the uk?,24,country_support
how can i receive my salary in another currency?,50,receiving_money
can i use my apple watch to pay for gas?,2,apple_pay_or_google_pay
"my transfer was declined, why is that?",27,declined_transfer
is there a way to set up an auto top-up?,4,automatic_top_up
i did not get the item i ordered.  how should i go about this?  should i just cancel my order or my payment?  please help me.,52,request_refund
my card has been lost / stolen,41,lost_or_stolen_card
i want to transfer money. how do i do that for my account?,65,transfer_into_account
i can't find any option to top up with a cheque?,58,top_up_by_cash_or_cheque
are there any express fees if i want my new card faster?,9,card_about_to_expire
do you have any card fees if i want to add money using an international card?,57,top_up_by_card_charge
"good day, in reviewing my credit card activity over the last several days, i see a repeated charge for a restaurant that i went to. the charge was put through twice, so i would like one of the charges corrected and the amount that was withdrawn to be reinstated please.",63,transaction_charged_twice
i am not recognizing a debit payment from my account.,28,direct_debit_payment_not_recognised
what are the additional charges for a swift transfer?,56,top_up_by_bank_transfer_charge
how soon do cards arrive after i order them?,12,card_delivery_estimate
why is there a 1 euro fee on my statement?,34,extra_charge_on_statement
it does not appear that my message went through.,59,top_up_failed
my atm withdrawal was cancelled,26,declined_cash_withdrawal
looking at my account i've noticed a charge that appears to still be in progress. i had attempted to get money out of the machine earlier but the machine seemed to have been broken. i never received my money so will you please look into this for me? i don't want to be charged for money i never actually received.,46,pending_cash_withdrawal
"i want to top up my account by a bank transfer, but will i be charged?",56,top_up_by_bank_transfer_charge
"what do i do with my ""decline"" message on a transfer?",27,declined_transfer
what's the limit for auto top-up?,4,automatic_top_up
i need my pin unlocked.,49,pin_blocked
what is the fee on my statement for?,34,extra_charge_on_statement
how long does it take for a refund to appear?,51,Refund_not_showing_up
do i need to wait to get my card before getting a pin,38,get_physical_card
it appears my transfer was declined.,27,declined_transfer
my phone was stolen! what do i need to do?,42,lost_or_stolen_phone
i want to be sure that everything is okay here. i just made a transfer from a uk account and it is still not showing up. how long does this typically take?,5,balance_not_updated_after_bank_transfer
how would i use a disposable card?,37,get_disposable_virtual_card
is there a fee to add money to an international card?,57,top_up_by_card_charge
can i set up an auto top-up?,4,automatic_top_up
how does identity check work?,74,why_verify_identity
i'm confused. my contactless is suddenly not working anywhere that i try to use it. how do i fix it?,23,contactless_not_working
how dp i top up with a cheque ?,58,top_up_by_cash_or_cheque
tell me why my balance did not change when i tranferred cash.,5,balance_not_updated_after_bank_transfer
"my phone was stolen, help!",42,lost_or_stolen_phone
i can't get into the app with the passcode.,44,passcode_forgotten
is there a disposable virtual card?,37,get_disposable_virtual_card
i would like a virtual card...how do i get one?,40,getting_virtual_card
"my card arrived but i need to make it work in the app, how do i do that?",13,card_linking
how do you top up with a cheque?,58,top_up_by_cash_or_cheque
"for some reason, i'm unable to transfer funds.",7,beneficiary_not_allowed
why is my identification required?,74,why_verify_identity
can i use a different currency with my salary?,50,receiving_money
i am unaware of what my password is.,44,passcode_forgotten
transferring money using credit card,62,topping_up_by_card
why am i seeing a transfer fee on my bank statement?,64,transfer_fee_charged
how is my card payment still pending?,45,pending_card_payment
please help.  the card won't work.,14,card_not_working
can i change from aud to gbp?,33,exchange_via_app
why was my top-up rejected?,59,top_up_failed
when i travel can it top up automatically,4,automatic_top_up
how long does it take for deliver to the us?,12,card_delivery_estimate
where will i get my card?,43,order_physical_card
my transfer was not approved,27,declined_transfer
do i have a choice for a mastercard?,73,visa_or_mastercard
can i order a new card by phone?,9,card_about_to_expire
how can i get my pin unblocked?,49,pin_blocked
what areas are cards delivered to?,43,order_physical_card
"errors keep showing up every time i try to make this transfer and i am on a time crunch,  could you please help.",35,failed_transfer
what happened to the money that i deposited?,61,top_up_reverted
where do i scan my card?,13,card_linking
i goofed up and used the wrong account.  please help.,8,cancel_transfer
does it cost to top up my card?,57,top_up_by_card_charge
my disposable virtual card got rejected,72,virtual_card_not_working
what if my top up is reverted?,61,top_up_reverted
there is a pending 1£ charge on my statement.  i haven't purchased anything for 1£.  why is it on my statement?,34,extra_charge_on_statement
i requested a refund but can't see it.,51,Refund_not_showing_up
"i haven't received my card yet, how long does it normally take?",12,card_delivery_estimate
where can i find a mastercard atm?,3,atm_support
i think the exchange rate was incorrect.,76,wrong_exchange_rate_for_cash_withdrawal
"i think my card is expiring, what happens then?",9,card_about_to_expire
do i have to pay extra if i use an international card to top up my account?,57,top_up_by_card_charge
supported countries,24,country_support
why are my transfers not going through.  i have tried over 4 times to get it to work.  this is just a simple transfer.  is something else causing this in the system?  is it broken?,35,failed_transfer
will i be able to track the card that was sent to me?,11,card_arrival
i require verification of my source of funds.,70,verify_source_of_funds
why can i not get cash from the atm?,26,declined_cash_withdrawal
i found a direct debit i would like to dispute,28,direct_debit_payment_not_recognised
what do i have to do to get the contactless to work?,23,contactless_not_working
"the transaction for the cash i pulled out of the atm earlier is pending in the app, but how if i already have the cash?",46,pending_cash_withdrawal
"i am in desperate need to transfer funds from another account that i have into this one, how do i do that?",65,transfer_into_account
is it possible to get both a visa and a mastercard?,73,visa_or_mastercard
how long is the wait for my card?,12,card_delivery_estimate
i cannot find my pin.,38,get_physical_card
why do i have to verify top up?,71,verify_top_up
what is the maximum for top-ups?,60,top_up_limits
what am i going to need in order to activate my card?,0,activate_my_card
how can i create another card linked to this account?,39,getting_spare_card
where do my available funds come from?,70,verify_source_of_funds
my phone is missing or stolen.,42,lost_or_stolen_phone
i could not get the top-up to go through,59,top_up_failed
are there any restrictions to where i can use my card?,10,card_acceptance
how long does a us transfer take,67,transfer_timing
why was my cash withdrawal declined by the atm?,26,declined_cash_withdrawal
will i be charged for adding money by transfer?,56,top_up_by_bank_transfer_charge
when will i recieve my new card?,11,card_arrival
i need to cancel a transaction.,8,cancel_transfer
"so, i see a strange fee that i've never seen before after making an online purchase from abroad. i was under the impression transfers could be made for free. i don't think this seems fair.",64,transfer_fee_charged
i want to exchange usd and gbp with the app,33,exchange_via_app
why is there an extra fee on a transfer?,64,transfer_fee_charged
when i made a cash transfer abroad the wrong exchange rate was applied,76,wrong_exchange_rate_for_cash_withdrawal
why can't a beneficiary receive a money transfer from me?,7,beneficiary_not_allowed
"there's a payment with my card that i definitely didn't do myself, never seen that name before.",16,card_payment_not_recognised
what do i have to do to get my virtual card?,40,getting_virtual_card
i had to pay money for paying with my card.,15,card_payment_fee_charged
how long is a delivery to the us?,12,card_delivery_estimate
help me unblock my pin.,49,pin_blocked
"i am express delivering my card to the us, how long will that take",12,card_delivery_estimate
i wanted $100 but only got $20,75,wrong_amount_of_cash_received
am i able to receive my salary this way?,50,receiving_money
next time maybe let people know that buying things from another country costs extra. i used my card to purchase an item from another country and i was charged for the item and also an extra fee it looks like. i wasnt aware of this and i think i should get a refund.,64,transfer_fee_charged
"i just saw some charges on my card from the past days that i dont recognize, i need to freeze the card asap! will i be able to get my money back?",16,card_payment_not_recognised
i tried doing an in country transfer earlier this week. i thought it would be there by now but i still don't see the money. can you check the status on my transfer?,66,transfer_not_received_by_recipient
can i have a third card?,39,getting_spare_card
why doesn't my card work for any transactions?,14,card_not_working
why did my top-up fail?,59,top_up_failed
can you walk me through how i can edit some of my personal information?,30,edit_personal_details
how long before transferred money shows up?,5,balance_not_updated_after_bank_transfer
where can the pin be located?,38,get_physical_card
tell me how a top up would be reverted.,61,top_up_reverted
can i have my money refunded for an item,52,request_refund
is my pin recorded anywhere?,38,get_physical_card
"so my top-up failed, could you tell me why?",59,top_up_failed
how does my top-up got cancelled?,61,top_up_reverted
"i am not a premium customer but i want a virtual card, how do i get it",29,disposable_card_limits
why did my top up get pulled back out?,61,top_up_reverted
is there a fee for european bank cards?,57,top_up_by_card_charge
i tried activation my card and it didn't employment,0,activate_my_card
i need to know the process to transfer money into my account.,65,transfer_into_account
can i add a card that i just found (again) to the app?,13,card_linking
what is the way to go about getting a virtual card?,40,getting_virtual_card
my top up did not complete.,47,pending_top_up
i didn't make the direct debit payment on my account.,28,direct_debit_payment_not_recognised
a refund for a recent return has not arrived on my card.,51,Refund_not_showing_up
i couldn't transfer to an account.,7,beneficiary_not_allowed
why didn't the money i transferred into my account get added to my balance?,5,balance_not_updated_after_bank_transfer
my product hasn't arrived even though i ordered it a while ago. i want a refund!,52,request_refund
do you know what your exchange rates are?,32,exchange_rate
"i need to order a new card, can you please direct me to the virtual cards?",40,getting_virtual_card
is there a limit to the top-ups someone can do?,60,top_up_limits
i would like to know how much i can top-up.,60,top_up_limits
i have a top-up that's still pending and wanted to know about it.,47,pending_top_up
my identity verification didn't work,68,unable_to_verify_identity
where can my card be used?,10,card_acceptance
"with this app, will i be able to exchange currency?",33,exchange_via_app
are cards issued to people living in the us?,24,country_support
lost my card in atm,18,card_swallowed
my purchases from this morning are showing up as payment pending. can you tell me why?,45,pending_card_payment
my card was eaten by the cash machine what do i do?,18,card_swallowed
the atm keeps declining my card! i tried two different atms already can you please check if everything is alright with my account??,26,declined_cash_withdrawal
there has been a payment  in the app that has not be done by me.,16,card_payment_not_recognised
what is the max amount of top-ups?,60,top_up_limits
why isn't my top-up going through?,47,pending_top_up
my google pay seems to be acting up.,2,apple_pay_or_google_pay
where do i go to see the source of my available money?,70,verify_source_of_funds
can you tell me how to top up on my card?,62,topping_up_by_card
what are the disposable cards used for?,37,get_disposable_virtual_card
please explain how disposable virtual card work.,37,get_disposable_virtual_card
i got some cash out of the atm over the holiday and it seems that i've been grossly overcharged. i wouldn't have done that if i knew of these outrageous charges!,76,wrong_exchange_rate_for_cash_withdrawal
i entered in the wrong pin.  please help me unlock my account.,49,pin_blocked
an incorrect exchange rate was applied to an item i bought.,17,card_payment_wrong_exchange_rate
why have i not got my new card?,11,card_arrival
help me order a new card that's going to be expired soon.,9,card_about_to_expire
how many days processing new card?,23,contactless_not_working
how do i link a new card to an existing one?,13,card_linking
i'm not sure how to complete the identity checks process.,69,verify_my_identity
what are the limits to where my card will be accepted?,10,card_acceptance
where can i find out how to transfer money into my account.,65,transfer_into_account
this disposable virtual card is not working.,72,virtual_card_not_working
my credit card was just denied for top up! can you tell me why this happened and what's going on?,59,top_up_failed
what locations allow me to withdraw money?,3,atm_support
do i get to have one of those virtual cards i've heard about?,40,getting_virtual_card
what happens if i deposit a cheque accidentally?,6,balance_not_updated_after_cheque_or_cash_deposit
"i checked my statement and saw a charge of one pound, where is this charge coming from?",34,extra_charge_on_statement
how can i change currency type?,33,exchange_via_app
can my account be topped up by my friends?,62,topping_up_by_card
my card hasn't been working when i try to use it.,14,card_not_working
my disposable virtual card wouldn't process my payment?,72,virtual_card_not_working
i think i was charged by mistake on my debit statement.,28,direct_debit_payment_not_recognised
how to edit personal details?,30,edit_personal_details
i'm not able to verify my identity.,68,unable_to_verify_identity
my card got stuck in an atm.,18,card_swallowed
does it cost extra to exchange foreign currencies?,31,exchange_charge
"if my phone was stolen, do i need to do anything?",42,lost_or_stolen_phone
where is my pin? i don't have it yet,38,get_physical_card
where do i pay with my card?,10,card_acceptance
can i change my card pin?,21,change_pin
what will happen after my card expires?,9,card_about_to_expire
"if i want to be able to give my daughter a card for my account, would i be allowed to get one for her?",39,getting_spare_card
i moved and would like to change my address.,30,edit_personal_details
"it's been more than a week since i had a return charged to my card, why hasn't it showed up?",51,Refund_not_showing_up
"can i get money in my home currency at some atm? i'm on holiday and am a bit concerned because i don't have any cash with me, it is possible to withdraw here already without any additional cost?",76,wrong_exchange_rate_for_cash_withdrawal
how does someone else top up my account,62,topping_up_by_card
which merchants accept my card?,10,card_acceptance
i do not have my pin yet,38,get_physical_card
what is the significance of verifying the top-up?,71,verify_top_up
how long does it take for a transfer from europe to go through?,67,transfer_timing
i was not given the amount of cash i withdrew,75,wrong_amount_of_cash_received
how do i use a cheque to top up?,58,top_up_by_cash_or_cheque
if i want to change my pin number can i directly from an atm?,21,change_pin
am i able to do a swift transfer?,56,top_up_by_bank_transfer_charge
i wasn't allowed to transfer to my account,7,beneficiary_not_allowed
my statement shows an extra fee - what is it?,34,extra_charge_on_statement
i've tried using my contactless in several locations today and it's not working anywhere. it seemed fine before. how do i get it to work again?,23,contactless_not_working
are you available in my country?,24,country_support
where do i go to receive a virtual card,40,getting_virtual_card
when will you be taking orders for disposable virtual cards?,37,get_disposable_virtual_card
"i got double charged from something, what can i do?",63,transaction_charged_twice
why does top-up need to be verified?,71,verify_top_up
do you know which businesses will accept my card?,10,card_acceptance
"how long does it take for transfers to process?  i sent funds to a friend, and she says that she has not yet received anything.",66,transfer_not_received_by_recipient
why would my transfer be declined?,27,declined_transfer
"hi, i sent my landlord my rent money a few days ago and while everything seems good on my end he says that he never got the money. i double checked the account number and it's correct. can you help me figure this out?",66,transfer_not_received_by_recipient
my payment has been returned.,53,reverted_card_payment?
how can i go about ordering a virtual card?,40,getting_virtual_card
i am having a problem with verifying my identity.,68,unable_to_verify_identity
why do i have to verify my top-up card?,71,verify_top_up
what should i do if i want to get another card for someone in my family?,39,getting_spare_card
can i receive my card anywhere?,43,order_physical_card
i have a disposable card but it does not work?,72,virtual_card_not_working
"i accidentally made a payment from the wrong account yesterday. it's my rent payment, and it's very large, so the account i paid from won't be able to cover the amount. it's really important that the payment be made from the right account?",8,cancel_transfer
what are interbanks current exchange rates?,32,exchange_rate
how do i perform identity checks?,69,verify_my_identity
i need to stop a transaction that i made.,8,cancel_transfer
why was i charged for transferring money?,64,transfer_fee_charged
can i make a contactless payments?,23,contactless_not_working
"extra fees on a cash withdrawal, not cool.",19,cash_withdrawal_charge
where can i see where funds came from?,70,verify_source_of_funds
can you let me know why my cash withdrawal is still pending?,46,pending_cash_withdrawal
how do i link a new card in the app?,13,card_linking
can you tell me how to tell where my funds come from?,70,verify_source_of_funds
how long does it take for something to be delivered to the u.s?,12,card_delivery_estimate
"i don't understand what a disposable virtual card is, can you help?",37,get_disposable_virtual_card
why isn't my refund showing up?,51,Refund_not_showing_up
how to order my card?,43,order_physical_card
how can i make my card ready to use?,0,activate_my_card
if i order a card when does it arrive?,12,card_delivery_estimate
i need to freeze my card as soon as possible. i just checked my account and saw that there have been several payments that i don't recognize over the course of a few days. can we investigate and get my money back?,16,card_payment_not_recognised
the wrong exchange rate was used for my cash withdrawal,76,wrong_exchange_rate_for_cash_withdrawal
i forgot my code,44,passcode_forgotten
what should i do if my card is stolen?,41,lost_or_stolen_card
"i need a refund and cancel a transaction on an item i purchased and i need it as soon as possible, please!",52,request_refund
the check i deposited yesterday isn't listed yet.  isn't that pretty slow?  i need to see the balance increased by that check.,6,balance_not_updated_after_cheque_or_cash_deposit
where can i withdraw money from?,3,atm_support
i wanna revert a transaction i did this morning.,8,cancel_transfer
tell me why my topup wouldn't go through?,59,top_up_failed
can you assist on apple watch top ups?,2,apple_pay_or_google_pay
i have an outgoing transfer,48,pending_transfer
i can't find my pin anywhere.,38,get_physical_card
"i still haven't received my card after two weeks, is it lost?",11,card_arrival
why can't my beneficiary make transactions?,7,beneficiary_not_allowed
i believe my exchange rate is incorrect,76,wrong_exchange_rate_for_cash_withdrawal
"hello, my transfers are getting failed continuously, in spite of the fact that all the recipient details are correct. please advise.",27,declined_transfer
in what way can i use the disposable cards?,37,get_disposable_virtual_card
the atm didn't give me what i asked for but my balance says it did,75,wrong_amount_of_cash_received
i am yet to receive my pin.,38,get_physical_card
can i use my mastercard to add money to my account,54,supported_cards_and_currencies
what do i need to do to get my salary through this?,50,receiving_money
i couldn't pay with card in a shop,25,declined_card_payment
verify top-up card help?,71,verify_top_up
how do i find out where my funds came from?,70,verify_source_of_funds
what are the steps for changing my passcode?,44,passcode_forgotten
is there a number to call to get my pin unblocked?,49,pin_blocked
"do i need to select a preference to receive my salary payments in gbp and, if so, where?",50,receiving_money
can i top up online?,58,top_up_by_cash_or_cheque
how can i get new card?,23,contactless_not_working
can you top up your account automatically,4,automatic_top_up
help me get the virtual card working.,72,virtual_card_not_working
the app is having trouble verifying my identity.,68,unable_to_verify_identity
what information am i going to have to have in order to do a transfer with my card?,62,topping_up_by_card
what is taking so long with my top up?,47,pending_top_up
how old do you need to be to open an account?,1,age_limit
what is my money worth in other countries?,32,exchange_rate
can i add money in intervals to my account?  i will be traveling.,4,automatic_top_up
how can i put more money into my account?,58,top_up_by_cash_or_cheque
"can you send me a mastercard, instead of a visa?",73,visa_or_mastercard
can i give a second card for this account to my daughter?,39,getting_spare_card
can i change my pin at a cash machine?,21,change_pin
please tell me how i verify my identity.,69,verify_my_identity
my card has been found. is there any way for me to put it back into the app?,13,card_linking
how do i go forth with bank transfers for top up accounts?,65,transfer_into_account
what is the time frame that transfers normally take from a uk account? i just completed a transfer and nothing shows up. i need to know if everything is alright.,5,balance_not_updated_after_bank_transfer
i have lost my phone or it has been stolen.,42,lost_or_stolen_phone
do you process swift transfers?,56,top_up_by_bank_transfer_charge
how long will a transfer from the us take?,67,transfer_timing
will the card be a mastercard or a visa?,73,visa_or_mastercard
can you track my card for me?,11,card_arrival
a transaction is showing more than once.,63,transaction_charged_twice
my account shows up as pending after i received cash from the atm earlier.  how can this be still pending? i've got the cash already.,46,pending_cash_withdrawal
i have not received the completed transaction.,66,transfer_not_received_by_recipient
can i use this card at any store?,10,card_acceptance
why is there an identify check?,74,why_verify_identity
what is the process for activating my new card?,0,activate_my_card
how can i activate the new card i got?,0,activate_my_card
"i thought transfers were free, why was i charged?",64,transfer_fee_charged
what kind of charges should i expect to exchange currencies?,31,exchange_charge
when will i have access to my pin number?,38,get_physical_card
what do i do now my credit card has been swallowed by the atm?,18,card_swallowed
i think i have an extra transfer charge.,64,transfer_fee_charged
looks like my top up failed.,59,top_up_failed
"i tried using a virtual card for a hotel but it didn't work, why not",29,disposable_card_limits
"cancel my transfer, please.",8,cancel_transfer
"i requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money.  i don't know what's going on, or why the money is getting into my account--could you please help?",51,Refund_not_showing_up
is topping up unlimited?,60,top_up_limits
my card won't work at all for anything.,14,card_not_working
why is my transfer pending?,48,pending_transfer
someone might be using my card that is not me.,22,compromised_card
do you support other currencies?,36,fiat_currency_support
i am trying to transfer money and something is going wrong.,35,failed_transfer
do i have to pay for a physical card?,43,order_physical_card
is it possible to exchange currencies using the app?,33,exchange_via_app
i am seeing in the app a payment that its not mine,16,card_payment_not_recognised
i don't understand why i was charged an additional fee for this service. can you clarify?,15,card_payment_fee_charged
my salary is in gbp. do i need to configure this somewhere?,50,receiving_money
what's going on? i was just recently charged for an atm withdrawal. i've never seen this charge before and before it's always been free.,19,cash_withdrawal_charge
why was there a fee on my cash withdrawal?,19,cash_withdrawal_charge
what are the steps for my friend to send me money?,50,receiving_money
what needs to be done to activate and use a card?,0,activate_my_card
as far as courtries go which ones are supported?,24,country_support
my statement shows charges for things i never purchased. were my account details stolen?,22,compromised_card
when will the money from a transfer be made available on my account?,67,transfer_timing
can you tell me the atms i can use with my card?,3,atm_support
what do i do if my smart phone was stolen?,42,lost_or_stolen_phone
how long will this take to get to me?,12,card_delivery_estimate
where can i have a new bank card sent to china?,9,card_about_to_expire
